"444730","0056","4-Plex","1","1","4","763","3","3","0","3","4","3","1953","1975","100","N","N","Y","1","3011 NW 85TH ST"
"391840","0030","WINCHESTER APTS","1","4","40","799","3","3","30","4","5","3","1989","1996","100","Y","Y","Y","2","11749 GREENWOOD AVE N"
"276770","1605"," ","1","3","6","712","3","3","0","4","4","3","1997","1997","100","N","Y","N","2","1531 NW 52ND ST"
"883890","0086","4-PLEX","1","2","4","928","3","4","0","4","5","3","1990","1996","100","N","N","N","2","1780 140TH PL SE"
"092104","9018","BRIGHTWATER APTS","12","3","136","876","3","4","0","4","4","3","1989","1996","100","N","N","Y","2","31224 20TH AVE S"
"177310","1775","4-PLEX","1","2","4","825","3","3","0","4","4","3","1987","1992","100","N","N","N","2","5631 DELRIDGE WAY SW"
"079600","0335","BURIEN MANOR APTS'","1","2","20","822","3","3","0","4","5","4","1988","1995","100","N","N","N","2","11822 1ST AVE S"
"882390","1575","SFR w/ 4 units","1","2","4","749","3","3","0","4","4","2","1918","1975","100"," "," ","Y","0","4747 19TH AVE NE"
"276770","0460","5 UNIT APARTMENT","1","3","5","858","3","3","0","4","4","3","1979","1988","100","N","Y","Y","1","1730 NW 56TH ST"
"122000","1160","DOLLY TREE APARTMENTS","1","3","6","719","3","3","0","4","4","4","1983","1995","100","N","N","Y","1","615 SW 155TH ST"
"342505","9181","BRIGANTINE","1","2","6","894","3","3","0","4","4","3","1987","1992","100","N","N","Y","2","14020 SE 8TH ST"
"079600","0105","FOUR PLEX","1","2","4","704","3","3","0","4","4","3","1987","1992","100","N","N","N","1","11436 1ST AVE S"
"880490","1125","SUMMIT VIEW","1","3","17","475","3","4","35","4","4","3","1993","1994","100","N","Y","N","1","1711 SUMMIT AVE"
"788360","6160","8 UNIT APT","1","1","8","508","3","2","0","4","4","2","1957","1974","100","N","N","N","1","8609 12TH AVE S"
"094200","0555"," ","1","3","112","234","3","3","0","2","4","4","1916","1987","100","Y","Y","N","1","317 MARION ST"
"211470","0415","LITTLE VILLA","1","3","10","764","3","3","0","4","4","3","1968","1985","100","N","Y","N","1","909 SW HOLDEN ST"
"132202","0690","PANTHER LAKE 4 PLEX MODEL TH2F","1","2","4","976","0","0","0","4","5","3","1979","1996","100","N","N","Y","2","33 S 342ND PL"
"277160","3475","THE PALI APT","1","4","7","1323","3","3","57","4","5","4","1967","1995","100","N","N","Y","2","2300 W BOSTON ST"
"688990","0097","TAYLOR-HIGHLAND APTS","1","3","9","688","3","3","50","4","4","3","1962","1982","100","N","N","Y","1","1200 TAYLOR AVE N"
"037200","0135"," ","1","3","8","561","3","3","0","4","4","3","1946","1978","100","N","N","N","0","11441 RAINIER AVE S"
"334210","3240","8 UNIT APT","1","2","8","886","2","3","0","4","4","3","1962","1982","100","N","N","N","1","1406 N 30TH ST"
"338690","0080","THE DEXTER","1","4","22","603","3","3","50","3","4","3","1927","1977","100","N","Y","N","1","1309 DEXTER AVE N"
"065500","0050","WILLIAM TELL APTS","1","3","51","250","2","3","0","3","4","2","1924","1966","100","N","Y","N","1","2327 2ND AVE"
"276760","0720","6 UNIT APT","1","3","6","1057","2","3","0","4","4","3","1966","1984","100","N","N","N","1","6416 14TH AVE NW"
"352890","0745","","1","4","109","705","3","3","50","1","4","3","1987","1987","100","Y","Y"," ","1","2450 AURORA AVE N"
